,eleicao,codmun,vencedor,vt_dir,vt_esq,qt_secoes,codmicro,codmeso,uf,regiao,lat,long,escala_idh,escala_dens
14502,2022,4308458,DIREITA,1720,1270,12,430111,4301,RS,S,"-28,78788297","-53,23552326",ALTA,MUITO BAIXA
14503,2022,4308458,ESQUERDA,71,87,1,430111,4301,RS,S,"-28,78788297","-53,23552326",ALTA,MUITO BAIXA
14504,2018,4308508,DIREITA,10831,5730,81,430103,4301,RS,S,"-27,35888241","-53,40077674",ALTA,MUITO ALTA
14505,2018,4308508,EMPATE,128,128,1,430103,4301,RS,S,"-27,35888241","-53,40077674",ALTA,MUITO ALTA
14506,2018,4308508,ESQUERDA,692,855,7,430103,4301,RS,S,"-27,35888241","-53,40077674",ALTA,MUITO ALTA
14507,2022,4308508,DIREITA,11140,6645,72,430103,4301,RS,S,"-27,35888241","-53,40077674",ALTA,MUITO ALTA
14508,2022,4308508,ESQUERDA,1094,1273,9,430103,4301,RS,S,"-27,35888241","-53,40077674",ALTA,MUITO ALTA
14509,2018,4308607,DIREITA,15855,3744,81,430216,4302,RS,S,"-29,25454911","-51,52954846",ALTA,MUITO ALTA
14510,2018,4308607,ESQUERDA,90,93,1,430216,4302,RS,S,"-29,25454911","-51,52954846",ALTA,MUITO ALTA
14511,2022,4308607,DIREITA,16359,5152,78,430216,4302,RS,S,"-29,25454911","-51,52954846",ALTA,MUITO ALTA
14512,2022,4308607,ESQUERDA,96,98,1,430216,4302,RS,S,"-29,25454911","-51,52954846",ALTA,MUITO ALTA
14513,2018,4308656,DIREITA,35,13,1,430629,4306,RS,S,"-28,18947679","-55,63407195",MEDIA,MUITO BAIXA
14514,2018,4308656,ESQUERDA,665,1144,11,430629,4306,RS,S,"-28,18947679","-55,63407195",MEDIA,MUITO BAIXA
14515,2022,4308656,DIREITA,39,17,1,430629,4306,RS,S,"-28,18947679","-55,63407195",MEDIA,MUITO BAIXA
14516,2022,4308656,ESQUERDA,693,1202,11,430629,4306,RS,S,"-28,18947679","-55,63407195",MEDIA,MUITO BAIXA
14517,2018,4308706,DIREITA,3015,1129,19,430104,4301,RS,S,"-27,58385776","-52,10013846",ALTA,MEDIA
14518,2022,4308706,DIREITA,2964,1375,19,430104,4301,RS,S,"-27,58385776","-52,10013846",ALTA,MEDIA
14519,2018,4308805,DIREITA,1921,1272,16,430525,4305,RS,S,"-29,90298374","-51,76343069",MEDIA,BAIXA
14520,2018,4308805,ESQUERDA,524,755,7,430525,4305,RS,S,"-29,90298374","-51,76343069",MEDIA,BAIXA
14521,2022,4308805,DIREITA,1187,939,9,430525,4305,RS,S,"-29,90298374","-51,76343069",MEDIA,BAIXA
14522,2022,4308805,ESQUERDA,1124,1582,14,430525,4305,RS,S,"-29,90298374","-51,76343069",MEDIA,BAIXA
14523,2018,4308854,DIREITA,891,307,7,430110,4301,RS,S,"-28,43384847","-52,03452357",ALTA,MUITO BAIXA
14524,2022,4308854,DIREITA,996,341,7,430110,4301,RS,S,"-28,43384847","-52,03452357",ALTA,MUITO BAIXA
14525,2018,4308904,DIREITA,7244,2639,45,430104,4301,RS,S,"-27,87591193","-52,24957412",ALTA,ALTA
14526,2022,4308904,DIREITA,7346,2896,42,430104,4301,RS,S,"-27,87591193","-52,24957412",ALTA,ALTA
14527,2018,4309001,DIREITA,5133,2672,40,430107,4301,RS,S,"-28,02974437","-54,35084008",ALTA,BAIXA
14528,2018,4309001,ESQUERDA,933,1196,10,430107,4301,RS,S,"-28,02974437","-54,35084008",ALTA,BAIXA
14529,2022,4309001,DIREITA,6166,3055,43,430107,4301,RS,S,"-28,02974437","-54,35084008",ALTA,BAIXA
14530,2022,4309001,EMPATE,271,271,2,430107,4301,RS,S,"-28,02974437","-54,35084008",ALTA,BAIXA
14531,2022,4309001,ESQUERDA,272,369,3,430107,4301,RS,S,"-28,02974437","-54,35084008",ALTA,BAIXA
14532,2018,4309050,DIREITA,3577,1128,21,430526,4305,RS,S,"-29,87713396","-50,78620743",ALTA,MEDIA
14533,2022,4309050,DIREITA,3446,1650,19,430526,4305,RS,S,"-29,87713396","-50,78620743",ALTA,MEDIA
14534,2018,4309100,DIREITA,18844,3997,89,430524,4305,RS,S,"-29,37973752","-50,8719457",ALTA,MUITO ALTA
14535,2022,4309100,DIREITA,19160,6444,98,430524,4305,RS,S,"-29,37973752","-50,8719457",ALTA,MUITO ALTA
14536,2018,4309126,DIREITA,169,156,1,430103,4301,RS,S,"-27,44438502","-52,91821798",MEDIA,BAIXA
14537,2018,4309126,ESQUERDA,440,798,5,430103,4301,RS,S,"-27,44438502","-52,91821798",MEDIA,BAIXA
14538,2022,4309126,DIREITA,333,282,2,430103,4301,RS,S,"-27,44438502","-52,91821798",MEDIA,BAIXA
14539,2022,4309126,ESQUERDA,408,762,4,430103,4301,RS,S,"-27,44438502","-52,91821798",MEDIA,BAIXA
14540,2018,4309159,DIREITA,289,243,3,430420,4304,RS,S,"-29,26993622","-52,57783776",MEDIA,BAIXA
14541,2018,4309159,ESQUERDA,676,1028,12,430420,4304,RS,S,"-29,26993622","-52,57783776",MEDIA,BAIXA
14542,2022,4309159,DIREITA,517,460,5,430420,4304,RS,S,"-29,26993622","-52,57783776",MEDIA,BAIXA
14543,2022,4309159,ESQUERDA,576,835,10,430420,4304,RS,S,"-29,26993622","-52,57783776",MEDIA,BAIXA
14544,2018,4309209,DIREITA,95624,37938,519,430526,4305,RS,S,"-29,94551891","-50,99079297",ALTA,MUITO ALTA
14545,2018,4309209,ESQUERDA,311,385,3,430526,4305,RS,S,"-29,94551891","-50,99079297",ALTA,MUITO ALTA
14546,2022,4309209,DIREITA,84553,54633,512,430526,4305,RS,S,"-29,94551891","-50,99079297",ALTA,MUITO ALTA
14547,2022,4309209,EMPATE,149,149,1,430526,4305,RS,S,"-29,94551891","-50,99079297",ALTA,MUITO ALTA
14548,2022,4309209,ESQUERDA,2517,2948,23,430526,4305,RS,S,"-29,94551891","-50,99079297",ALTA,MUITO ALTA
14549,2018,4309258,DIREITA,897,222,4,430214,4302,RS,S,"-28,54067153","-51,69104736",ALTA,MUITO BAIXA
14550,2022,4309258,DIREITA,878,290,4,430214,4302,RS,S,"-28,54067153","-51,69104736",ALTA,MUITO BAIXA
14551,2018,4309308,DIREITA,31382,19805,216,430526,4305,RS,S,"-30,10860192","-51,31468366",ALTA,MUITO ALTA
14552,2018,4309308,EMPATE,133,133,1,430526,4305,RS,S,"-30,10860192","-51,31468366",ALTA,MUITO ALTA
14553,2018,4309308,ESQUERDA,453,485,5,430526,4305,RS,S,"-30,10860192","-51,31468366",ALTA,MUITO ALTA
14554,2022,4309308,DIREITA,14895,12243,110,430526,4305,RS,S,"-30,10860192","-51,31468366",ALTA,MUITO ALTA
14555,2022,4309308,EMPATE,672,672,5,430526,4305,RS,S,"-30,10860192","-51,31468366",ALTA,MUITO ALTA
14556,2022,4309308,ESQUERDA,13032,15560,113,430526,4305,RS,S,"-30,10860192","-51,31468366",ALTA,MUITO ALTA
14557,2018,4309407,DIREITA,11449,2957,59,430214,4302,RS,S,"-28,84913364","-51,89065069",ALTA,MUITO ALTA
14558,2022,4309407,DIREITA,11775,3868,56,430214,4302,RS,S,"-28,84913364","-51,89065069",ALTA,MUITO ALTA
14559,2018,4309506,DIREITA,2252,1599,24,430106,4301,RS,S,"-28,14177926","-54,56055593",ALTA,MEDIA
14560,2018,4309506,EMPATE,75,75,1,430106,4301,RS,S,"-28,14177926","-54,56055593",ALTA,MEDIA
14561,2018,4309506,ESQUERDA,306,471,6,430106,4301,RS,S,"-28,14177926","-54,56055593",ALTA,MEDIA
14562,2022,4309506,DIREITA,2079,1553,17,430106,4301,RS,S,"-28,14177926","-54,56055593",ALTA,MEDIA
14563,2022,4309506,ESQUERDA,613,692,9,430106,4301,RS,S,"-28,14177926","-54,56055593",ALTA,MEDIA
14564,2018,4309555,DIREITA,2363,721,12,430523,4305,RS,S,"-29,54904909","-51,4140397",ALTA,MUITO ALTA
14565,2022,4309555,DIREITA,2418,964,12,430523,4305,RS,S,"-29,54904909","-51,4140397",ALTA,MUITO ALTA
14566,2018,4309571,ESQUERDA,710,1258,10,430420,4304,RS,S,"-29,45704381","-52,6501706",MEDIA,MEDIA
14567,2022,4309571,ESQUERDA,764,1298,10,430420,4304,RS,S,"-29,45704381","-52,6501706",MEDIA,MEDIA
14568,2018,4309605,DIREITA,7746,3097,54,430102,4301,RS,S,"-27,63009691","-54,30879151",ALTA,MUITO ALTA
14569,2018,4309605,ESQUERDA,145,349,3,430102,4301,RS,S,"-27,63009691","-54,30879151",ALTA,MUITO ALTA
14570,2022,4309605,DIREITA,7979,3236,54,430102,4301,RS,S,"-27,63009691","-54,30879151",ALTA,MUITO ALTA
14571,2022,4309605,ESQUERDA,213,341,3,430102,4301,RS,S,"-27,63009691","-54,30879151",ALTA,MUITO ALTA
14572,2018,4309654,DIREITA,462,317,3,430631,4306,RS,S,"-31,40509825","-53,86782479",MEDIA,MUITO BAIXA
14573,2018,4309654,ESQUERDA,937,1837,14,430631,4306,RS,S,"-31,40509825","-53,86782479",MEDIA,MUITO BAIXA
14574,2022,4309654,DIREITA,334,201,2,430631,4306,RS,S,"-31,40509825","-53,86782479",MEDIA,MUITO BAIXA
14575,2022,4309654,ESQUERDA,1105,2091,15,430631,4306,RS,S,"-31,40509825","-53,86782479",MEDIA,MUITO BAIXA
14576,2018,4309704,DIREITA,1829,937,16,430102,4301,RS,S,"-27,56148982","-53,97650557",ALTA,MEDIA
14577,2018,4309704,ESQUERDA,173,290,4,430102,4301,RS,S,"-27,56148982","-53,97650557",ALTA,MEDIA
14578,2022,4309704,DIREITA,1741,1022,14,430102,4301,RS,S,"-27,56148982","-53,97650557",ALTA,MEDIA
14579,2022,4309704,EMPATE,56,56,1,430102,4301,RS,S,"-27,56148982","-53,97650557",ALTA,MEDIA
14580,2022,4309704,ESQUERDA,202,343,4,430102,4301,RS,S,"-27,56148982","-53,97650557",ALTA,MEDIA
14581,2018,4309753,DIREITA,1053,818,10,430420,4304,RS,S,"-29,42074436","-53,13320001",MEDIA,BAIXA
14582,2018,4309753,EMPATE,34,34,1,430420,4304,RS,S,"-29,42074436","-53,13320001",MEDIA,BAIXA
14583,2018,4309753,ESQUERDA,311,501,7,430420,4304,RS,S,"-29,42074436","-53,13320001",MEDIA,BAIXA
14584,2022,4309753,DIREITA,1243,980,11,430420,4304,RS,S,"-29,42074436","-53,13320001",MEDIA,BAIXA
14585,2022,4309753,ESQUERDA,286,398,5,430420,4304,RS,S,"-29,42074436","-53,13320001",MEDIA,BAIXA
14586,2018,4309803,DIREITA,2026,847,15,430105,4301,RS,S,"-28,04884952","-51,85725209",ALTA,BAIXA
14587,2018,4309803,ESQUERDA,68,83,1,430105,4301,RS,S,"-28,04884952","-51,85725209",ALTA,BAIXA
14588,2022,4309803,DIREITA,2107,1011,15,430105,4301,RS,S,"-28,04884952","-51,85725209",ALTA,BAIXA
14589,2022,4309803,ESQUERDA,73,91,1,430105,4301,RS,S,"-28,04884952","-51,85725209",ALTA,BAIXA
14590,2018,4309902,DIREITA,2852,1080,23,430110,4301,RS,S,"-28,36922673","-51,63532399",ALTA,MEDIA
14591,2018,4309902,ESQUERDA,112,133,3,430110,4301,RS,S,"-28,36922673","-51,63532399",ALTA,MEDIA
14592,2022,4309902,DIREITA,3270,1278,19,430110,4301,RS,S,"-28,36922673","-51,63532399",ALTA,MEDIA
14593,2018,4309951,DIREITA,1154,939,12,430113,4301,RS,S,"-28,61502042","-52,51938559",MEDIA,BAIXA
14594,2018,4309951,ESQUERDA,220,265,2,430113,4301,RS,S,"-28,61502042","-52,51938559",MEDIA,BAIXA
14595,2022,4309951,DIREITA,1330,1028,12,430113,4301,RS,S,"-28,61502042","-52,51938559",MEDIA,BAIXA
14596,2022,4309951,ESQUERDA,250,271,2,430113,4301,RS,S,"-28,61502042","-52,51938559",MEDIA,BAIXA
14597,2018,4310009,DIREITA,8953,3685,59,430111,4301,RS,S,"-28,62760778","-53,08835402",ALTA,ALTA
14598,2022,4310009,DIREITA,9154,4162,54,430111,4301,RS,S,"-28,62760778","-53,08835402",ALTA,ALTA
14599,2022,4310009,EMPATE,117,117,1,430111,4301,RS,S,"-28,62760778","-53,08835402",ALTA,ALTA
14600,2018,4310108,DIREITA,15185,5444,79,430524,4305,RS,S,"-29,57222046","-50,79871073",ALTA,MUITO ALTA
14601,2022,4310108,DIREITA,14939,7210,80,430524,4305,RS,S,"-29,57222046","-50,79871073",ALTA,MUITO ALTA
14602,2018,4310207,DIREITA,26685,14163,194,430108,4301,RS,S,"-28,38853654","-53,91806684",ALTA,MUITO ALTA
14603,2018,4310207,ESQUERDA,3302,4262,33,430108,4301,RS,S,"-28,38853654","-53,91806684",ALTA,MUITO ALTA
14604,2022,4310207,DIREITA,25822,16066,190,430108,4301,RS,S,"-28,38853654","-53,91806684",ALTA,MUITO ALTA
14605,2022,4310207,EMPATE,326,326,3,430108,4301,RS,S,"-28,38853654","-53,91806684",ALTA,MUITO ALTA
14606,2022,4310207,ESQUERDA,4040,4909,37,430108,4301,RS,S,"-28,38853654","-53,91806684",ALTA,MUITO ALTA
14607,2018,4310306,DIREITA,2097,521,14,430214,4302,RS,S,"-28,92915273","-52,12215749",ALTA,MEDIA
14608,2022,4310306,DIREITA,2231,659,14,430214,4302,RS,S,"-28,92915273","-52,12215749",ALTA,MEDIA
14609,2018,4310330,DIREITA,8420,3952,49,430527,4305,RS,S,"-29,97477782","-50,13057994",ALTA,MUITO ALTA
14610,2022,4310330,DIREITA,8477,6141,55,430527,4305,RS,S,"-29,97477782","-50,13057994",ALTA,MUITO ALTA
14611,2022,4310330,ESQUERDA,148,151,1,430527,4305,RS,S,"-29,97477782","-50,13057994",ALTA,MUITO ALTA
14612,2018,4310363,DIREITA,1420,542,8,430421,4304,RS,S,"-29,35215812","-51,77019051",ALTA,ALTA
14613,2022,4310363,DIREITA,1384,697,8,430421,4304,RS,S,"-29,35215812","-51,77019051",ALTA,ALTA
14614,2018,4310405,DIREITA,2450,1371,20,430101,4301,RS,S,"-27,84733156","-54,18810833",MEDIA,BAIXA
14615,2018,4310405,ESQUERDA,239,265,3,430101,4301,RS,S,"-27,84733156","-54,18810833",MEDIA,BAIXA
14616,2022,4310405,DIREITA,2716,1643,21,430101,4301,RS,S,"-27,84733156","-54,18810833",MEDIA,BAIXA
14617,2022,4310405,ESQUERDA,80,110,1,430101,4301,RS,S,"-27,84733156","-54,18810833",MEDIA,BAIXA
14618,2018,4310413,DIREITA,393,324,4,430108,4301,RS,S,"-27,88045446","-54,01254559",MEDIA,BAIXA
14619,2018,4310413,ESQUERDA,308,445,5,430108,4301,RS,S,"-27,88045446","-54,01254559",MEDIA,BAIXA
14620,2022,4310413,DIREITA,438,354,5,430108,4301,RS,S,"-27,88045446","-54,01254559",MEDIA,BAIXA
14621,2022,4310413,ESQUERDA,324,421,4,430108,4301,RS,S,"-27,88045446","-54,01254559",MEDIA,BAIXA
14622,2018,4310439,DIREITA,3446,777,18,430215,4302,RS,S,"-28,81832803","-51,27991019",ALTA,MUITO BAIXA
14623,2022,4310439,DIREITA,3509,1017,19,430215,4302,RS,S,"-28,81832803","-51,27991019",ALTA,MUITO BAIXA
14624,2018,4310462,DIREITA,1209,340,7,430104,4301,RS,S,"-27,93598428","-52,42506064",ALTA,BAIXA
14625,2022,4310462,DIREITA,1320,358,7,430104,4301,RS,S,"-27,93598428","-52,42506064",ALTA,BAIXA
14626,2018,4310504,DIREITA,1326,941,15,430103,4301,RS,S,"-27,19228198","-53,26429602",MEDIA,ALTA
14627,2018,4310504,EMPATE,120,120,1,430103,4301,RS,S,"-27,19228198","-53,26429602",MEDIA,ALTA
14628,2018,4310504,ESQUERDA,731,1085,12,430103,4301,RS,S,"-27,19228198","-53,26429602",MEDIA,ALTA
14629,2022,4310504,DIREITA,1126,773,9,430103,4301,RS,S,"-27,19228198","-53,26429602",MEDIA,ALTA
14630,2022,4310504,ESQUERDA,1216,1592,14,430103,4301,RS,S,"-27,19228198","-53,26429602",MEDIA,ALTA
14631,2018,4310538,DIREITA,1999,1066,14,430318,4303,RS,S,"-29,60288795","-53,75784925",ALTA,MEDIA
14632,2022,4310538,DIREITA,1752,1243,12,430318,4303,RS,S,"-29,60288795","-53,75784925",ALTA,MEDIA
14633,2022,4310538,ESQUERDA,214,269,2,430318,4303,RS,S,"-29,60288795","-53,75784925",ALTA,MEDIA
14634,2018,4310553,DIREITA,717,600,7,430317,4303,RS,S,"-28,80220503","-55,23272326",MEDIA,MUITO BAIXA
14635,2018,4310553,ESQUERDA,165,384,5,430317,4303,RS,S,"-28,80220503","-55,23272326",MEDIA,MUITO BAIXA
14636,2022,4310553,DIREITA,530,399,5,430317,4303,RS,S,"-28,80220503","-55,23272326",MEDIA,MUITO BAIXA
14637,2022,4310553,ESQUERDA,478,636,7,430317,4303,RS,S,"-28,80220503","-55,23272326",MEDIA,MUITO BAIXA
14638,2018,4310579,DIREITA,804,537,7,430214,4302,RS,S,"-28,7802957","-52,17236685",MEDIA,BAIXA
14639,2022,4310579,DIREITA,874,553,6,430214,4302,RS,S,"-28,7802957","-52,17236685",MEDIA,BAIXA
14640,2018,4310603,DIREITA,10215,6415,67,430629,4306,RS,S,"-29,1286369","-56,5571335",ALTA,BAIXA
14641,2018,4310603,EMPATE,111,111,1,430629,4306,RS,S,"-29,1286369","-56,5571335",ALTA,BAIXA
14642,2018,4310603,ESQUERDA,722,846,7,430629,4306,RS,S,"-29,1286369","-56,5571335",ALTA,BAIXA
14643,2022,4310603,DIREITA,7707,5622,54,430629,4306,RS,S,"-29,1286369","-56,5571335",ALTA,BAIXA
14644,2022,4310603,ESQUERDA,2816,3279,26,430629,4306,RS,S,"-29,1286369","-56,5571335",ALTA,BAIXA
14645,2018,4310652,DIREITA,1223,793,11,430527,4305,RS,S,"-29,5002485","-50,10178226",MEDIA,BAIXA
14646,2022,4310652,DIREITA,1367,987,10,430527,4305,RS,S,"-29,5002485","-50,10178226",MEDIA,BAIXA
14647,2022,4310652,ESQUERDA,127,140,1,430527,4305,RS,S,"-29,5002485","-50,10178226",MEDIA,BAIXA
14648,2018,4310702,DIREITA,72,49,1,430104,4301,RS,S,"-27,38329194","-52,45244325",MEDIA,BAIXA
14649,2018,4310702,ESQUERDA,923,1621,14,430104,4301,RS,S,"-27,38329194","-52,45244325",MEDIA,BAIXA
14650,2022,4310702,EMPATE,140,140,1,430104,4301,RS,S,"-27,38329194","-52,45244325",MEDIA,BAIXA
14651,2022,4310702,ESQUERDA,1046,1543,12,430104,4301,RS,S,"-27,38329194","-52,45244325",MEDIA,BAIXA
14652,2018,4310751,DIREITA,782,523,7,430319,4303,RS,S,"-29,51953448","-53,58088562",ALTA,BAIXA
14653,2018,4310751,ESQUERDA,23,59,1,430319,4303,RS,S,"-29,51953448","-53,58088562",ALTA,BAIXA
14654,2022,4310751,DIREITA,465,364,5,430319,4303,RS,S,"-29,51953448","-53,58088562",ALTA,BAIXA
14655,2022,4310751,ESQUERDA,265,340,3,430319,4303,RS,S,"-29,51953448","-53,58088562",ALTA,BAIXA
14656,2018,4310801,DIREITA,9333,2863,50,430524,4305,RS,S,"-29,59415652","-51,15957419",ALTA,MUITO ALTA
14657,2022,4310801,DIREITA,10110,4009,52,430524,4305,RS,S,"-29,59415652","-51,15957419",ALTA,MUITO ALTA
14658,2018,4310850,DIREITA,433,300,4,430109,4301,RS,S,"-27,63122239","-53,2843894",MEDIA,MEDIA
14659,2018,4310850,ESQUERDA,695,865,9,430109,4301,RS,S,"-27,63122239","-53,2843894",MEDIA,MEDIA
14660,2022,4310850,DIREITA,573,460,5,430109,4301,RS,S,"-27,63122239","-53,2843894",MEDIA,MEDIA
14661,2022,4310850,ESQUERDA,729,849,8,430109,4301,RS,S,"-27,63122239","-53,2843894",MEDIA,MEDIA
14662,2018,4310876,DIREITA,328,288,3,430111,4301,RS,S,"-29,03381636","-53,05655066",MEDIA,MUITO BAIXA
14663,2018,4310876,ESQUERDA,283,670,7,430111,4301,RS,S,"-29,03381636","-53,05655066",MEDIA,MUITO BAIXA
14664,2022,4310876,DIREITA,326,248,2,430111,4301,RS,S,"-29,03381636","-53,05655066",MEDIA,MUITO BAIXA
14665,2022,4310876,ESQUERDA,403,650,8,430111,4301,RS,S,"-29,03381636","-53,05655066",MEDIA,MUITO BAIXA
14666,2018,4310900,DIREITA,1558,785,11,430104,4301,RS,S,"-27,72849363","-52,54317281",ALTA,BAIXA
14667,2022,4310900,DIREITA,1570,881,11,430104,4301,RS,S,"-27,72849363","-52,54317281",ALTA,BAIXA
14668,2018,4311007,DIREITA,6172,4530,54,430734,4307,RS,S,"-32,56356867","-53,37752292",ALTA,BAIXA
14669,2018,4311007,ESQUERDA,1758,2169,20,430734,4307,RS,S,"-32,56356867","-53,37752292",ALTA,BAIXA
14670,2022,4311007,DIREITA,1884,1691,14,430734,4307,RS,S,"-32,56356867","-53,37752292",ALTA,BAIXA
14671,2022,4311007,ESQUERDA,4530,7024,51,430734,4307,RS,S,"-32,56356867","-53,37752292",ALTA,BAIXA
14672,2018,4311106,DIREITA,3909,2181,35,430318,4303,RS,S,"-29,49734673","-54,69384667",ALTA,BAIXA
14673,2018,4311106,ESQUERDA,229,284,3,430318,4303,RS,S,"-29,49734673","-54,69384667",ALTA,BAIXA
14674,2022,4311106,DIREITA,3016,1965,27,430318,4303,RS,S,"-29,49734673","-54,69384667",ALTA,BAIXA
14675,2022,4311106,ESQUERDA,913,1079,9,430318,4303,RS,S,"-29,49734673","-54,69384667",ALTA,BAIXA
14676,2018,4311122,DIREITA,1138,850,12,430215,4302,RS,S,"-28,88056759","-50,35803672",MEDIA,MUITO BAIXA
14677,2018,4311122,ESQUERDA,118,141,3,430215,4302,RS,S,"-28,88056759","-50,35803672",MEDIA,MUITO BAIXA
14678,2022,4311122,DIREITA,892,691,9,430215,4302,RS,S,"-28,88056759","-50,35803672",MEDIA,MUITO BAIXA
14679,2022,4311122,ESQUERDA,508,548,5,430215,4302,RS,S,"-28,88056759","-50,35803672",MEDIA,MUITO BAIXA
14680,2018,4311130,DIREITA,256,242,3,430317,4303,RS,S,"-29,2900811","-54,21993582",MEDIA,MUITO BAIXA
14681,2018,4311130,EMPATE,57,57,1,430317,4303,RS,S,"-29,2900811","-54,21993582",MEDIA,MUITO BAIXA
14682,2018,4311130,ESQUERDA,583,969,10,430317,4303,RS,S,"-29,2900811","-54,21993582",MEDIA,MUITO BAIXA
14683,2022,4311130,DIREITA,458,428,4,430317,4303,RS,S,"-29,2900811","-54,21993582",MEDIA,MUITO BAIXA
14684,2022,4311130,ESQUERDA,519,862,8,430317,4303,RS,S,"-29,2900811","-54,21993582",MEDIA,MUITO BAIXA
14685,2018,4311155,DIREITA,973,707,10,430111,4301,RS,S,"-28,64562353","-54,1159649",MEDIA,MUITO BAIXA
14686,2018,4311155,ESQUERDA,1087,2102,17,430111,4301,RS,S,"-28,64562353","-54,1159649",MEDIA,MUITO BAIXA
14687,2022,4311155,DIREITA,1585,1190,14,430111,4301,RS,S,"-28,64562353","-54,1159649",MEDIA,MUITO BAIXA
14688,2022,4311155,ESQUERDA,736,1617,13,430111,4301,RS,S,"-28,64562353","-54,1159649",MEDIA,MUITO BAIXA
14689,2018,4311205,DIREITA,3762,2476,29,430317,4303,RS,S,"-29,22644912","-53,68309961",ALTA,MUITO BAIXA
14690,2018,4311205,ESQUERDA,1813,3310,25,430317,4303,RS,S,"-29,22644912","-53,68309961",ALTA,MUITO BAIXA
14691,2022,4311205,DIREITA,2192,1442,18,430317,4303,RS,S,"-29,22644912","-53,68309961",ALTA,MUITO BAIXA
14692,2022,4311205,EMPATE,150,150,1,430317,4303,RS,S,"-29,22644912","-53,68309961",ALTA,MUITO BAIXA
14693,2022,4311205,ESQUERDA,2936,5084,36,430317,4303,RS,S,"-29,22644912","-53,68309961",ALTA,MUITO BAIXA
14694,2018,4311239,DIREITA,372,306,3,430420,4304,RS,S,"-29,4941314","-53,01698318",MEDIA,MEDIA
14695,2018,4311239,ESQUERDA,488,636,11,430420,4304,RS,S,"-29,4941314","-53,01698318",MEDIA,MEDIA
14696,2022,4311239,DIREITA,490,396,5,430420,4304,RS,S,"-29,4941314","-53,01698318",MEDIA,MEDIA
14697,2022,4311239,ESQUERDA,404,589,9,430420,4304,RS,S,"-29,4941314","-53,01698318",MEDIA,MEDIA
14698,2018,4311254,DIREITA,96,93,1,430113,4301,RS,S,"-29,2243164","-52,77502891",MEDIA,BAIXA
14699,2018,4311254,ESQUERDA,1106,2250,21,430113,4301,RS,S,"-29,2243164","-52,77502891",MEDIA,BAIXA
14700,2022,4311254,DIREITA,100,88,1,430113,4301,RS,S,"-29,2243164","-52,77502891",MEDIA,BAIXA
14701,2022,4311254,ESQUERDA,1141,2286,19,430113,4301,RS,S,"-29,2243164","-52,77502891",MEDIA,BAIXA
14702,2018,4311270,DIREITA,918,300,5,430112,4301,RS,S,"-28,56946813","-52,85783524",ALTA,BAIXA
14703,2022,4311270,DIREITA,1012,342,5,430112,4301,RS,S,"-28,56946813","-52,85783524",ALTA,BAIXA
14704,2018,4311304,DIREITA,8858,4205,68,430215,4302,RS,S,"-28,20887025","-51,52722853",ALTA,MEDIA
14705,2018,4311304,EMPATE,51,51,2,430215,4302,RS,S,"-28,20887025","-51,52722853",ALTA,MEDIA
14706,2018,4311304,ESQUERDA,850,1111,10,430215,4302,RS,S,"-28,20887025","-51,52722853",ALTA,MEDIA
14707,2022,4311304,DIREITA,7910,4485,57,430215,4302,RS,S,"-28,20887025","-51,52722853",ALTA,MEDIA
14708,2022,4311304,EMPATE,233,233,2,430215,4302,RS,S,"-28,20887025","-51,52722853",ALTA,MEDIA
14709,2022,4311304,ESQUERDA,1431,1822,15,430215,4302,RS,S,"-28,20887025","-51,52722853",ALTA,MEDIA
14710,2018,4311403,DIREITA,31902,11965,163,430421,4304,RS,S,"-29,4654544","-51,9678277",ALTA,MUITO ALTA
14711,2018,4311403,ESQUERDA,781,967,9,430421,4304,RS,S,"-29,4654544","-51,9678277",ALTA,MUITO ALTA
14712,2022,4311403,DIREITA,30422,14352,161,430421,4304,RS,S,"-29,4654544","-51,9678277",ALTA,MUITO ALTA
14713,2022,4311403,ESQUERDA,1565,1919,16,430421,4304,RS,S,"-29,4654544","-51,9678277",ALTA,MUITO ALTA
14714,2018,4311429,ESQUERDA,510,839,6,430109,4301,RS,S,"-27,69076941","-53,18138713",MEDIA,ALTA
14715,2022,4311429,ESQUERDA,662,924,6,430109,4301,RS,S,"-27,69076941","-53,18138713",MEDIA,ALTA
14716,2018,4311502,DIREITA,529,413,5,430631,4306,RS,S,"-30,81200999","-53,89847666",MEDIA,MUITO BAIXA
14717,2018,4311502,ESQUERDA,1207,1717,15,430631,4306,RS,S,"-30,81200999","-53,89847666",MEDIA,MUITO BAIXA
14718,2022,4311502,DIREITA,375,314,3,430631,4306,RS,S,"-30,81200999","-53,89847666",MEDIA,MUITO BAIXA
14719,2022,4311502,ESQUERDA,1294,2270,17,430631,4306,RS,S,"-30,81200999","-53,89847666",MEDIA,MUITO BAIXA
14720,2018,4311601,DIREITA,87,72,1,430103,4301,RS,S,"-27,59647016","-53,07486074",MEDIA,BAIXA
14721,2018,4311601,ESQUERDA,1189,1931,16,430103,4301,RS,S,"-27,59647016","-53,07486074",MEDIA,BAIXA
14722,2022,4311601,DIREITA,371,325,3,430103,4301,RS,S,"-27,59647016","-53,07486074",MEDIA,BAIXA
14723,2022,4311601,ESQUERDA,1065,1645,13,430103,4301,RS,S,"-27,59647016","-53,07486074",MEDIA,BAIXA
