,codra,pais,mes,ano,diasem,conexoes,dispositivos
7690,4,Russian_Fed,02,2021,sab,5,5
7691,4,Russian_Fed,02,2021,seg,45,9
7692,4,Russian_Fed,02,2021,sex,3,1
7693,4,Russian_Fed,02,2021,ter,13,8
7694,4,Russian_Fed,03,2021,dom,11,3
7695,4,Russian_Fed,03,2021,qua,12,5
7696,4,Russian_Fed,03,2021,qui,14,8
7697,4,Russian_Fed,03,2021,sab,26,6
7698,4,Russian_Fed,03,2021,seg,23,10
7699,4,Russian_Fed,03,2021,sex,6,4
7700,4,Russian_Fed,03,2021,ter,4,4
7701,4,Russian_Fed,04,2021,dom,1,1
7702,4,Russian_Fed,04,2021,qua,14,8
7703,4,Russian_Fed,04,2021,qui,12,9
7704,4,Russian_Fed,04,2021,sab,14,6
7705,4,Russian_Fed,04,2021,seg,13,8
7706,4,Russian_Fed,04,2021,sex,6,5
7707,4,Russian_Fed,04,2021,ter,6,6
7708,4,Russian_Fed,05,2020,seg,2,1
7709,4,Russian_Fed,05,2021,dom,5,3
7710,4,Russian_Fed,05,2021,qua,18,5
7711,4,Russian_Fed,05,2021,qui,27,9
7712,4,Russian_Fed,05,2021,sab,11,7
7713,4,Russian_Fed,05,2021,seg,46,12
7714,4,Russian_Fed,05,2021,sex,16,10
7715,4,Russian_Fed,05,2021,ter,30,9
7716,4,Russian_Fed,06,2020,qui,1,1
7717,4,Russian_Fed,06,2020,ter,2,1
7718,4,Russian_Fed,06,2021,dom,8,4
7719,4,Russian_Fed,06,2021,qua,12,7
7720,4,Russian_Fed,06,2021,qui,24,7
7721,4,Russian_Fed,06,2021,sab,11,6
7722,4,Russian_Fed,06,2021,seg,14,6
7723,4,Russian_Fed,06,2021,sex,9,7
7724,4,Russian_Fed,06,2021,ter,18,7
7725,4,Russian_Fed,07,2020,qua,3,2
7726,4,Russian_Fed,07,2020,qui,4,2
7727,4,Russian_Fed,07,2020,seg,1,1
7728,4,Russian_Fed,07,2021,qua,3,3
7729,4,Russian_Fed,07,2021,qui,4,4
7730,4,Russian_Fed,07,2021,sab,4,3
7731,4,Russian_Fed,07,2021,seg,1,1
7732,4,Russian_Fed,07,2021,sex,10,6
7733,4,Russian_Fed,07,2021,ter,1,1
7734,4,Russian_Fed,08,2020,dom,2,1
7735,4,Russian_Fed,08,2020,seg,7,2
7736,4,Russian_Fed,08,2020,ter,2,1
7737,4,Russian_Fed,08,2021,dom,5,4
7738,4,Russian_Fed,08,2021,qua,5,3
7739,4,Russian_Fed,08,2021,qui,6,1
7740,4,Russian_Fed,08,2021,sab,7,5
7741,4,Russian_Fed,08,2021,seg,11,8
7742,4,Russian_Fed,08,2021,sex,2,2
7743,4,Russian_Fed,08,2021,ter,14,3
7744,4,Russian_Fed,09,2020,qui,11,1
7745,4,Russian_Fed,09,2020,seg,1,1
7746,4,Russian_Fed,09,2021,dom,7,3
7747,4,Russian_Fed,09,2021,qua,5,4
7748,4,Russian_Fed,09,2021,qui,4,3
7749,4,Russian_Fed,09,2021,sab,9,8
7750,4,Russian_Fed,09,2021,seg,10,6
7751,4,Russian_Fed,09,2021,sex,11,8
7752,4,Russian_Fed,09,2021,ter,18,10
7753,4,Russian_Fed,10,2020,dom,2,1
7754,4,Russian_Fed,10,2020,sab,11,4
7755,4,Russian_Fed,10,2020,seg,1,1
7756,4,Russian_Fed,10,2020,sex,1,1
7757,4,Russian_Fed,10,2021,dom,9,8
7758,4,Russian_Fed,10,2021,qua,11,8
7759,4,Russian_Fed,10,2021,qui,3,3
7760,4,Russian_Fed,10,2021,sab,15,9
7761,4,Russian_Fed,10,2021,seg,13,7
7762,4,Russian_Fed,10,2021,sex,8,3
7763,4,Russian_Fed,10,2021,ter,14,6
7764,4,Russian_Fed,11,2020,dom,1,1
7765,4,Russian_Fed,11,2020,qua,10,3
7766,4,Russian_Fed,11,2020,qui,20,4
7767,4,Russian_Fed,11,2020,sab,4,2
7768,4,Russian_Fed,11,2020,seg,4,3
7769,4,Russian_Fed,11,2020,sex,13,5
7770,4,Russian_Fed,12,2020,dom,4,4
7771,4,Russian_Fed,12,2020,qua,15,9
7772,4,Russian_Fed,12,2020,qui,25,6
7773,4,Russian_Fed,12,2020,sab,2,2
7774,4,Russian_Fed,12,2020,seg,1,1
7775,4,Russian_Fed,12,2020,sex,2,1
7776,4,Russian_Fed,12,2020,ter,11,6
7777,4,Saudi_Arabia,01,2021,qui,1,1
7778,4,Saudi_Arabia,04,2021,qui,5,2
7779,4,Saudi_Arabia,05,2020,dom,2,1
7780,4,Saudi_Arabia,06,2021,sab,4,1
7781,4,Saudi_Arabia,09,2021,ter,1,1
7782,4,Saudi_Arabia,12,2020,dom,1,1
7783,4,Serbia,02,2021,sex,1,1
7784,4,Serbia,04,2021,ter,1,1
7785,4,Serbia,05,2021,qui,1,1
7786,4,Serbia,09,2021,qua,1,1
7787,4,Serbia,09,2021,seg,1,1
7788,4,Serbia,10,2021,dom,1,1
7789,4,Serbia,12,2020,dom,1,1
7790,4,Singapore,01,2021,sab,1,1
7791,4,Singapore,01,2021,ter,1,1
7792,4,Singapore,03,2021,qua,5,4
7793,4,Singapore,03,2021,qui,8,4
7794,4,Singapore,03,2021,seg,2,2
7795,4,Singapore,03,2021,sex,4,4
7796,4,Singapore,03,2021,ter,4,4
7797,4,Singapore,04,2021,qua,6,5
7798,4,Singapore,04,2021,qui,2,2
7799,4,Singapore,04,2021,seg,2,2
7800,4,Singapore,04,2021,sex,2,2
7801,4,Singapore,04,2021,ter,5,4
7802,4,Singapore,05,2021,qua,1,1
7803,4,Singapore,05,2021,qui,1,1
7804,4,Singapore,05,2021,seg,1,1
7805,4,Singapore,05,2021,ter,3,2
7806,4,Singapore,06,2020,qua,1,1
7807,4,Singapore,06,2020,qui,11,1
7808,4,Singapore,06,2020,sab,1,1
7809,4,Singapore,06,2020,sex,15,1
7810,4,Singapore,06,2021,qua,1,1
7811,4,Singapore,06,2021,ter,1,1
7812,4,Singapore,07,2020,dom,5,2
7813,4,Singapore,07,2020,qua,6,2
7814,4,Singapore,07,2020,qui,6,2
7815,4,Singapore,07,2020,sab,7,1
7816,4,Singapore,07,2020,seg,5,1
7817,4,Singapore,07,2020,sex,9,1
7818,4,Singapore,07,2021,qui,1,1
7819,4,Singapore,08,2021,dom,1,1
7820,4,Singapore,08,2021,qua,2,2
7821,4,Singapore,08,2021,qui,3,2
7822,4,Singapore,08,2021,seg,1,1
7823,4,Singapore,08,2021,sex,4,3
7824,4,Singapore,09,2021,qua,2,2
7825,4,Singapore,09,2021,sab,2,2
7826,4,Singapore,09,2021,seg,4,2
7827,4,Singapore,10,2020,qua,6,1
7828,4,Singapore,10,2020,sab,1,1
7829,4,Singapore,10,2021,qua,4,3
7830,4,Singapore,10,2021,qui,1,1
7831,4,Singapore,10,2021,sab,1,1
7832,4,Singapore,10,2021,seg,3,2
7833,4,Singapore,11,2020,qua,1,1
7834,4,Singapore,12,2020,qua,1,1
7835,4,Singapore,12,2020,qui,2,1
7836,4,Slovakia,01,2021,qui,19,2
7837,4,Slovakia,01,2021,seg,40,2
7838,4,Slovakia,01,2021,sex,7,1
7839,4,Slovakia,01,2021,ter,6,3
7840,4,Slovakia,02,2021,dom,1,1
7841,4,Slovakia,02,2021,seg,3,2
7842,4,Slovakia,03,2021,qua,1,1
7843,4,Slovakia,03,2021,qui,1,1
7844,4,Slovakia,03,2021,seg,1,1
7845,4,Slovakia,03,2021,sex,3,2
7846,4,Slovakia,03,2021,ter,1,1
7847,4,Slovakia,04,2021,qua,1,1
7848,4,Slovakia,04,2021,qui,1,1
7849,4,Slovakia,04,2021,seg,5,1
7850,4,Slovakia,04,2021,sex,1,1
7851,4,Slovakia,05,2021,seg,3,1
7852,4,Slovakia,06,2020,qui,1,1
7853,4,Slovakia,06,2020,seg,3,1
7854,4,Slovakia,06,2020,sex,1,1
7855,4,Slovakia,08,2020,qua,1,1
7856,4,Slovakia,08,2021,sab,1,1
7857,4,Slovakia,08,2021,seg,1,1
7858,4,Slovakia,12,2020,qui,1,1
7859,4,Slovakia,12,2020,seg,1,1
7860,4,Slovakia,12,2020,sex,4,1
7861,4,Slovenia,04,2021,sex,2,1
7862,4,South_Africa,07,2021,sex,1,1
7863,4,South_Africa,08,2021,seg,1,1
7864,4,South_Africa,09,2020,seg,1,1
7865,4,South_Africa,10,2020,dom,1,1
7866,4,South_Africa,10,2021,dom,1,1
7867,4,South_Africa,10,2021,qua,2,1
7868,4,South_Africa,10,2021,qui,3,2
7869,4,South_Africa,10,2021,seg,4,2
7870,4,South_Africa,12,2020,sex,1,1
7871,4,Spain,01,2021,dom,30,10
7872,4,Spain,01,2021,qua,16,10
7873,4,Spain,01,2021,qui,20,10
7874,4,Spain,01,2021,sab,53,9
7875,4,Spain,01,2021,seg,24,10
7876,4,Spain,01,2021,sex,35,17
7877,4,Spain,01,2021,ter,34,18
7878,4,Spain,02,2021,dom,54,7
7879,4,Spain,02,2021,qua,41,17
7880,4,Spain,02,2021,qui,50,22
7881,4,Spain,02,2021,sab,19,9
7882,4,Spain,02,2021,seg,24,7
7883,4,Spain,02,2021,sex,34,16
7884,4,Spain,02,2021,ter,57,17
7885,4,Spain,03,2021,dom,4,2
7886,4,Spain,03,2021,qua,37,13
7887,4,Spain,03,2021,qui,46,14
7888,4,Spain,03,2021,sab,46,8
7889,4,Spain,03,2021,seg,7,6
7890,4,Spain,03,2021,sex,39,12
7891,4,Spain,03,2021,ter,15,9
7892,4,Spain,04,2020,qui,4,1
7893,4,Spain,04,2021,dom,44,6
7894,4,Spain,04,2021,qua,19,6
7895,4,Spain,04,2021,qui,46,10
7896,4,Spain,04,2021,sab,31,4
7897,4,Spain,04,2021,seg,7,5
7898,4,Spain,04,2021,sex,34,10
7899,4,Spain,04,2021,ter,30,10
7900,4,Spain,05,2020,dom,66,6
7901,4,Spain,05,2020,qua,82,7
7902,4,Spain,05,2020,qui,76,6
7903,4,Spain,05,2020,sab,97,7
7904,4,Spain,05,2020,seg,58,7
7905,4,Spain,05,2020,sex,120,8
7906,4,Spain,05,2020,ter,70,7
7907,4,Spain,05,2021,dom,32,6
7908,4,Spain,05,2021,qua,16,9
7909,4,Spain,05,2021,qui,26,6
7910,4,Spain,05,2021,sab,39,6
7911,4,Spain,05,2021,seg,56,12
7912,4,Spain,05,2021,sex,38,8
7913,4,Spain,05,2021,ter,29,8
7914,4,Spain,06,2020,dom,76,4
7915,4,Spain,06,2020,qua,84,8
7916,4,Spain,06,2020,qui,96,9
7917,4,Spain,06,2020,sab,108,8
7918,4,Spain,06,2020,seg,114,12
7919,4,Spain,06,2020,sex,145,15
7920,4,Spain,06,2020,ter,147,18
7921,4,Spain,06,2021,dom,1,1
7922,4,Spain,06,2021,qua,22,7
7923,4,Spain,06,2021,qui,20,5
7924,4,Spain,06,2021,sab,2,2
7925,4,Spain,06,2021,seg,6,3
7926,4,Spain,06,2021,sex,22,3
7927,4,Spain,06,2021,ter,23,9
7928,4,Spain,07,2020,dom,29,5
7929,4,Spain,07,2020,qua,48,8
7930,4,Spain,07,2020,qui,46,13
7931,4,Spain,07,2020,sab,25,2
7932,4,Spain,07,2020,seg,31,9
7933,4,Spain,07,2020,sex,46,9
7934,4,Spain,07,2020,ter,15,6
7935,4,Spain,07,2021,dom,2,1
7936,4,Spain,07,2021,qua,17,7
7937,4,Spain,07,2021,qui,11,3
7938,4,Spain,07,2021,sab,3,2
7939,4,Spain,07,2021,seg,5,3
7940,4,Spain,07,2021,sex,11,7
7941,4,Spain,07,2021,ter,5,3
7942,4,Spain,08,2020,dom,4,2
7943,4,Spain,08,2020,qua,15,6
7944,4,Spain,08,2020,qui,18,5
7945,4,Spain,08,2020,sab,4,1
7946,4,Spain,08,2020,seg,11,4
7947,4,Spain,08,2020,sex,11,4
7948,4,Spain,08,2020,ter,35,6
7949,4,Spain,08,2021,dom,5,4
7950,4,Spain,08,2021,qua,10,7
7951,4,Spain,08,2021,qui,11,7
7952,4,Spain,08,2021,sab,4,4
7953,4,Spain,08,2021,seg,4,4
7954,4,Spain,08,2021,sex,10,5
7955,4,Spain,08,2021,ter,24,6
7956,4,Spain,09,2020,dom,2,2
7957,4,Spain,09,2020,qua,27,10
7958,4,Spain,09,2020,qui,20,6
7959,4,Spain,09,2020,sab,5,4
7960,4,Spain,09,2020,seg,9,4
7961,4,Spain,09,2020,sex,14,7
7962,4,Spain,09,2020,ter,48,8
7963,4,Spain,09,2021,dom,4,1
7964,4,Spain,09,2021,qua,47,11
7965,4,Spain,09,2021,qui,67,19
7966,4,Spain,09,2021,sab,2,2
7967,4,Spain,09,2021,seg,56,9
7968,4,Spain,09,2021,sex,48,10
7969,4,Spain,09,2021,ter,32,10
7970,4,Spain,10,2020,dom,11,5
7971,4,Spain,10,2020,qua,14,4
7972,4,Spain,10,2020,qui,52,13
7973,4,Spain,10,2020,sab,8,6
7974,4,Spain,10,2020,seg,20,9
7975,4,Spain,10,2020,sex,19,11
7976,4,Spain,10,2020,ter,14,7
7977,4,Spain,10,2021,dom,11,6
7978,4,Spain,10,2021,qua,50,22
7979,4,Spain,10,2021,qui,32,17
7980,4,Spain,10,2021,sab,39,9
7981,4,Spain,10,2021,seg,43,16
7982,4,Spain,10,2021,sex,16,10
7983,4,Spain,10,2021,ter,56,19
7984,4,Spain,11,2020,dom,10,5
7985,4,Spain,11,2020,qua,39,9
7986,4,Spain,11,2020,qui,38,9
7987,4,Spain,11,2020,sab,7,4
7988,4,Spain,11,2020,seg,36,15
7989,4,Spain,11,2020,sex,13,9
7990,4,Spain,11,2020,ter,32,11
7991,4,Spain,12,2020,dom,3,3
7992,4,Spain,12,2020,qua,24,16
7993,4,Spain,12,2020,qui,27,16
7994,4,Spain,12,2020,sab,8,4
7995,4,Spain,12,2020,seg,13,9
7996,4,Spain,12,2020,sex,20,11
7997,4,Spain,12,2020,ter,67,15
7998,4,Sweden,01,2021,dom,3,2
7999,4,Sweden,01,2021,qua,4,2
8000,4,Sweden,01,2021,sab,1,1
8001,4,Sweden,01,2021,seg,33,4
8002,4,Sweden,01,2021,sex,4,4
8003,4,Sweden,01,2021,ter,56,4
8004,4,Sweden,02,2021,qua,6,2
8005,4,Sweden,02,2021,qui,12,2
8006,4,Sweden,02,2021,seg,3,1
8007,4,Sweden,02,2021,ter,7,2
8008,4,Sweden,03,2021,qua,7,3
8009,4,Sweden,03,2021,qui,20,4
8010,4,Sweden,03,2021,seg,3,2
8011,4,Sweden,03,2021,sex,10,3
8012,4,Sweden,03,2021,ter,8,1
8013,4,Sweden,04,2021,qua,1,1
8014,4,Sweden,04,2021,qui,4,3
8015,4,Sweden,04,2021,seg,10,1
8016,4,Sweden,04,2021,sex,7,2
8017,4,Sweden,04,2021,ter,1,1
8018,4,Sweden,05,2021,qua,6,4
8019,4,Sweden,05,2021,qui,12,4
8020,4,Sweden,05,2021,sab,1,1
8021,4,Sweden,05,2021,seg,11,5
8022,4,Sweden,05,2021,sex,4,3
8023,4,Sweden,05,2021,ter,4,4
8024,4,Sweden,06,2021,qua,6,2
8025,4,Sweden,06,2021,ter,3,1
8026,4,Sweden,07,2020,dom,1,1
8027,4,Sweden,07,2020,qua,2,1
8028,4,Sweden,07,2020,sex,16,2
8029,4,Sweden,07,2021,dom,3,1
8030,4,Sweden,07,2021,qua,6,3
8031,4,Sweden,07,2021,sab,3,2
8032,4,Sweden,07,2021,sex,11,3
8033,4,Sweden,07,2021,ter,1,1
8034,4,Sweden,08,2020,seg,5,1
8035,4,Sweden,08,2021,qua,33,4
8036,4,Sweden,08,2021,qui,12,3
8037,4,Sweden,08,2021,seg,6,2
8038,4,Sweden,08,2021,sex,28,1
8039,4,Sweden,09,2020,dom,2,2
8040,4,Sweden,09,2020,qua,10,3
8041,4,Sweden,09,2020,sab,1,1
8042,4,Sweden,09,2020,seg,24,2
8043,4,Sweden,09,2020,sex,3,2
8044,4,Sweden,09,2020,ter,1,1
8045,4,Sweden,09,2021,dom,3,1
8046,4,Sweden,09,2021,qua,17,6
8047,4,Sweden,09,2021,qui,22,7
8048,4,Sweden,09,2021,sab,3,2
8049,4,Sweden,09,2021,seg,12,2
8050,4,Sweden,09,2021,sex,24,4
8051,4,Sweden,09,2021,ter,19,3
8052,4,Sweden,10,2020,dom,2,1
8053,4,Sweden,10,2020,qua,18,5
8054,4,Sweden,10,2020,qui,16,5
8055,4,Sweden,10,2020,sab,2,2
8056,4,Sweden,10,2020,seg,19,6
8057,4,Sweden,10,2020,sex,21,3
8058,4,Sweden,10,2020,ter,8,4
8059,4,Sweden,10,2021,dom,3,2
8060,4,Sweden,10,2021,qua,11,3
8061,4,Sweden,10,2021,sab,2,2
8062,4,Sweden,10,2021,sex,13,6
8063,4,Sweden,10,2021,ter,14,5
8064,4,Sweden,11,2020,dom,37,2
8065,4,Sweden,11,2020,qua,13,2
8066,4,Sweden,11,2020,qui,6,3
8067,4,Sweden,11,2020,sab,33,2
8068,4,Sweden,11,2020,seg,55,3
8069,4,Sweden,11,2020,sex,5,2
8070,4,Sweden,11,2020,ter,3,3
8071,4,Sweden,12,2020,dom,57,6
8072,4,Sweden,12,2020,qua,76,6
8073,4,Sweden,12,2020,qui,44,3
8074,4,Sweden,12,2020,sab,104,4
8075,4,Sweden,12,2020,seg,90,6
8076,4,Sweden,12,2020,sex,71,4
8077,4,Sweden,12,2020,ter,128,9
8078,4,Switzerland,01,2021,dom,112,9
8079,4,Switzerland,01,2021,qua,129,15
8080,4,Switzerland,01,2021,qui,172,20
8081,4,Switzerland,01,2021,sab,142,15
8082,4,Switzerland,01,2021,seg,162,18
8083,4,Switzerland,01,2021,sex,219,25
8084,4,Switzerland,01,2021,ter,110,21
8085,4,Switzerland,02,2021,dom,28,6
8086,4,Switzerland,02,2021,qua,29,11
8087,4,Switzerland,02,2021,qui,15,9
8088,4,Switzerland,02,2021,sab,31,5
8089,4,Switzerland,02,2021,seg,22,10
8090,4,Switzerland,02,2021,sex,28,5
8091,4,Switzerland,02,2021,ter,12,5
8092,4,Switzerland,03,2021,dom,10,5
8093,4,Switzerland,03,2021,qua,12,5
8094,4,Switzerland,03,2021,qui,10,8
8095,4,Switzerland,03,2021,sab,4,2
8096,4,Switzerland,03,2021,seg,4,3
8097,4,Switzerland,03,2021,sex,11,5
8098,4,Switzerland,03,2021,ter,11,5
8099,4,Switzerland,04,2020,qui,2,1
8100,4,Switzerland,04,2021,dom,1,1
8101,4,Switzerland,04,2021,qua,10,4
8102,4,Switzerland,04,2021,qui,6,4
8103,4,Switzerland,04,2021,sab,2,2
8104,4,Switzerland,04,2021,seg,4,3
8105,4,Switzerland,04,2021,sex,2,2
8106,4,Switzerland,04,2021,ter,2,1
8107,4,Switzerland,05,2020,dom,36,7
8108,4,Switzerland,05,2020,qua,97,11
8109,4,Switzerland,05,2020,qui,74,5
8110,4,Switzerland,05,2020,sab,58,6
8111,4,Switzerland,05,2020,seg,74,9
8112,4,Switzerland,05,2020,sex,65,7
8113,4,Switzerland,05,2020,ter,44,5
8114,4,Switzerland,05,2021,dom,1,1
8115,4,Switzerland,05,2021,qua,2,2
8116,4,Switzerland,05,2021,seg,4,3
8117,4,Switzerland,05,2021,sex,2,2
8118,4,Switzerland,05,2021,ter,2,2
8119,4,Switzerland,06,2020,qua,15,4
8120,4,Switzerland,06,2020,qui,11,2
8121,4,Switzerland,06,2020,sab,6,2
8122,4,Switzerland,06,2020,seg,36,2
8123,4,Switzerland,06,2020,sex,3,3
8124,4,Switzerland,06,2020,ter,33,3
8125,4,Switzerland,06,2021,dom,9,3
8126,4,Switzerland,06,2021,qua,10,7
8127,4,Switzerland,06,2021,qui,15,6
8128,4,Switzerland,06,2021,sab,6,3
8129,4,Switzerland,06,2021,seg,11,5
8130,4,Switzerland,06,2021,sex,19,5
8131,4,Switzerland,06,2021,ter,11,2
8132,4,Switzerland,07,2020,dom,84,7
8133,4,Switzerland,07,2020,qua,49,4
8134,4,Switzerland,07,2020,qui,56,10
8135,4,Switzerland,07,2020,sab,59,6
8136,4,Switzerland,07,2020,seg,68,6
8137,4,Switzerland,07,2020,sex,59,8
8138,4,Switzerland,07,2020,ter,47,12
8139,4,Switzerland,07,2021,dom,5,2
8140,4,Switzerland,07,2021,qua,4,3
8141,4,Switzerland,07,2021,qui,25,5
8142,4,Switzerland,07,2021,sab,7,3
8143,4,Switzerland,07,2021,seg,3,2
8144,4,Switzerland,07,2021,sex,15,8
